Ticker,Company,Industrykey,Category,Avg_EPS_Change_4Q_mean,Avg_NIL_Change_4Q_mean,NetWorth_Change_mean,NetWorth_Volatility_2Q_max,Volume_accum_max,MarketCap_max,MarketCap_min,Volume_Change_std,EPS_Volatility_2Q_max,Return_mean,Volatility_2Q_max,Return_skew
APA,APA Corporation,oil-gas-e-p,sp500,-0.9746949932181582,-0.9573116697078068,-0.49998365064615263,-0.33535236972557864,0.24142366405302335,-0.3775275088864464,1.390821178333952,0.46122962097049724,-0.4466148130883126,-1.6159458611662558,0.8490119721740427,-0.6105275935703216
APD,Air Products,specialty-chemicals,sp500,0.7062255915182588,0.6148725373390533,0.2211640288935589,0.00679336161227345,-0.23744698536637987,-0.10893377222770258,0.6224168260530407,0.5356195719273642,0.1129768398996001,0.36318120432759815,-1.0382089491662105,1.1880810435800275
APH,Amphenol,electronic-components,sp500,-0.009714735189050706,-0.7754261655404692,0.054966402145019876,-0.24427906667693908,0.06833649389359234,-0.5785732245340339,-0.31096173534839844,-1.1781321645614444,-0.2985974114310761,0.37023941142629774,-0.7988905463885584,-0.7066754112104182
APO,Apollo Global Management,asset-management,sp500,-0.9746949932181582,-0.9573116697078068,-0.49998365064615263,-0.33535236972557864,-0.1679287379172267,-0.5365672332795732,0.0,3.019646873959318,-0.4466148130883126,1.929480239333708,-0.28779830109836885,-1.4751305350202604
APTV,Aptiv,auto-parts,sp500,0.1628771913770606,0.11449241290587399,-0.15982308589980426,-0.1950258228580893,-0.2447318724582655,-0.31941929405028313,0.43359141325549444,-1.4198040171457582,-0.16837188155824298,-0.17728236234608588,0.09536584743063936,-0.5102851229650142
ARE,Alexandria Real Estate Equities,reit-office,sp500,-5.780945720437076,-5.660599932373761,0.6231057868245937,-0.20502212995586896,-0.35058338925602556,-0.5102245583663595,-0.2708509606620694,1.1243767418458979,0.8631566752899826,0.3206664741496278,-0.7389570231166042,1.589713274593444
ATO,Atmos Energy,utilities-regulated-gas,sp500,-0.21593127820274985,-0.298463511746259,-0.010210308626877287,-0.2813154570215622,-0.436266866547095,-0.5339666754189302,-0.26957927252631336,0.5825725416461774,-0.3005443832114121,0.23317329850422963,-1.230477529553339,0.43556283771484144
AVB,AvalonBay Communities,reit-residential,sp500,-0.05703801378514555,0.2559551471200869,-0.26044709030962393,-0.29043325164579864,-0.43602858745837636,-0.33293697133836536,0.4392121293824414,-1.1381155633110647,-0.2575071058206562,-0.787002526148475,-1.1870627897808272,0.9295937959787636
AVGO,Broadcom,semiconductors,sp500,-2.091501193321834,-2.015376349803992,-0.28277404620455104,-0.258372324929201,4.03096380066963,-0.5200270852954691,-0.08029503985180349,-1.276385351883493,-0.11965810364410595,0.9981591775767177,-1.0697258113466317,0.9745897391131819
AVY,Avery Dennison,packaging-containers,sp500,-0.2694862058811112,-3.0207188546874386,-0.23063346540814483,-0.24874053449943886,-0.4228466162361967,-0.5444212654855365,-0.232410122293833,-0.9877105564524531,-0.3289669997961456,0.7995283690862353,-0.35957825038719265,-0.36695239371050625
AWK,American Water Works,utilities-regulated-water,sp500,0.42787350594944906,0.3625555762206578,-0.15864439591110935,-0.26246759692406146,-0.16066211150717727,-0.422416057096548,-0.020477779434746168,2.46203218924012,-0.26973185157607316,0.6348494946522071,-0.6657933215735004,-0.04554527699033407
AXON,Axon Enterprise,aerospace-defense,sp500,-0.006907026333906457,-0.15546192428213704,2.5147595226218544,0.585579048278114,-0.38318909229018355,-0.6412348181769011,-0.480201449937128,0.992323684564581,-0.30354031562136236,2.299762853586224,0.24702808445075455,0.3879457601841441
AXP,American Express,credit-services,sp500,-0.14991815012718335,-0.14364974545598216,-13.823223306631776,2.155433726085123,0.048470749943061595,0.5424223219501241,-0.5329538930184078,-1.100694186222991,-0.34228739514071493,-0.08414604679400861,-0.9779908114129869,-0.5086592554690673
AZO,AutoZone,auto-parts,sp500,0.02615732211338482,-0.002003507219004284,-0.12722773172860577,-0.19866694776015292,-0.4736403658452978,-0.22463314038394153,0.7878515682472589,-1.1899328657218886,-0.318686746037167,-0.213526404104413,-0.8718025092066425,-0.39284929247969863
BA,Boeing,aerospace-defense,sp500,0.11728139099618458,0.06681669766322139,-0.211270392002058,-0.207564318512166,0.6105312594162177,2.9144935441008797,5.256614042723545,1.133599323709631,-0.2672734047115529,1.0711923556590808,-0.7532548556733054,-0.2944087189559798
BAC,Bank of America,banks-diversified,sp500,0.9077376667771294,-0.07206259622813266,-0.38844053120949734,-0.13648511749346764,10.290766723622824,3.417902605186306,7.953278821054424,-0.9665329273984152,0.17594680173229663,0.8366537418377777,-0.6512945711896351,0.9747087602813106
BALL,Ball Corporation,packaging-containers,sp500,0.6102563895753588,-2.3466829586759332,2.1818563210842377,0.5944039473192392,-0.07612618276419328,-0.38188353992180285,-0.2563249932459122,-0.5568594626293661,0.158542790466156,0.4604439658109405,-0.6650758684132403,0.6839482215866308
BAX,Baxter International,medical-instruments-supplies,sp500,0.7894316755068805,0.7008976172159381,-1.522539573187719,0.0,-0.05388606298723022,-0.05570204956315318,0.5039677822298808,-1.1360411686113014,0.0006494854589168678,0.8793896085649722,-0.527261604306009,-0.2318453509768093
BBY,Best Buy,specialty-retail,sp500,-1.4011919175051042,-1.3567549628601374,-0.5197230085541235,-0.18859082248856393,0.008338439411348873,-0.41425956338290243,-0.1175445758297156,-1.13942409134741,-0.24076087564832155,1.2636848806829504,0.5076414064704438,-0.8239688654606256
BDX,Becton Dickinson,medical-instruments-supplies,sp500,-0.42772819849285154,-0.6528890679899055,3.3219316078242778,0.48654882821701484,-0.34611195371581943,-0.041306862738993366,0.6269723449638973,-1.4301746011448664,-0.08736563169491443,0.3433717376617584,-1.0034438032936626,-1.2088761023608519
BEN,Franklin Resources,asset-management,sp500,-0.5036211040280955,-0.544431084988417,-0.5733545525557745,-0.21001939899750421,-0.10056706237729554,-0.4310336063171322,0.0940357789758785,-0.8090913375346164,0.14157122739320122,-1.7887530379890528,-1.058369373290906,-0.25895276542130924
BG,Bunge Global,farm-products,sp500,-0.9746949932181582,-0.9573116697078068,-0.49998365064615263,-0.33535236972557864,-0.3441161936176065,-0.6536064863681756,-0.18258274800994387,-0.49394845879853433,-0.4466148130883126,-1.6331334336792744,-1.0955361879438277,0.1803469246901371
BIIB,Biogen,drug-manufacturers-general,sp500,-0.02803641765756054,-0.07176166854924701,-0.1607967196502974,-0.18430980269933842,-0.21784289222856715,0.314192220264289,3.1784250993184644,0.5364195724192878,-0.30758366583619506,-1.1321192020251363,-0.5053586422301716,1.0327315616291652
BK,BNY Mellon,banks-diversified,sp500,-0.13496625803249707,-0.1623025192565037,-0.10293237770025622,-0.22355710085582653,0.23135925139123487,0.01639342234345599,1.6168087607857053,-0.8758842379143043,-0.32228269692672307,-0.6829991606114385,-1.1752580211220542,0.171594809343713
BKNG,Booking Holdings,travel-services,sp500,0.7122098625363085,-2.476962557809231,-0.39837449396830504,-0.2221618206511845,1.4567125654123434,-0.6227398918161389,-0.38298814254465585,-0.654799458587125,-0.27572102957874983,-0.2580278746304946,-0.9954139210128451,1.1832441668133677
BLK,BlackRock,asset-management,sp500,-0.9746949932181582,-0.9573116697078068,-0.49998365064615263,-0.33535236972557864,-0.4484930640267936,-0.32630726530008847,2.5638463502773425,-0.7718316293259146,-0.4466148130883126,0.032979030456223066,-0.8637902328538671,-0.9913132363721022
BMY,Bristol Myers Squibb,drug-manufacturers-general,sp500,-0.47872056059853774,-0.49614051912656526,-0.6882416093311822,-0.17622106739365354,1.3427890300267062,0.5869016889212502,3.3258970797833527,0.960292506850818,-0.3202655166085465,-0.7648423534327561,-0.38043824388064157,-0.12328027114880724
BR,Broadridge Financial Solutions,information-technology-services,sp500,0.7408453064767966,14.535465979938644,0.46874634708914,0.3605821340695754,-0.31033503946549446,-0.5025969768546924,-0.21010817469107207,1.0910665688683188,-0.3000437930286435,0.7192132651076352,-0.40461088047235627,-1.7474114365242521
BRO,Brown & Brown,insurance-brokers,sp500,-0.11565122519662178,-0.1594368980693578,-0.9207355848923802,0.021862165092849765,-0.385382765759372,-0.5644307283697403,-0.4115274621171232,-1.0622186021904556,-0.3153498355073553,0.8151480112203783,-0.95009886266865,-0.3500978572435651
BSX,Boston Scientific,medical-devices,sp500,-1.8333944337876535,-0.4630053385082833,-0.042675739854743974,-0.2825044809679499,0.23366586383370075,0.1773960720315499,0.922040773852506,-1.6316291330264625,-0.2992393538419707,1.0717928057226618,-0.9555720669852865,-1.1492378647435073
BX,Blackstone Inc.,asset-management,sp500,0.21634200652297056,0.12855309675773455,-0.7500534063354225,-0.1839630760532501,0.3496174288610528,-0.3861995975345716,0.09770462926031973,1.7620540253321872,-0.22278865053286273,0.6848438615905639,-0.4491960828684801,-0.2330763841517104
BXP,"BXP, Inc.",reit-office,sp500,0.18411390931982746,0.11044989148657554,-0.4625256085012843,-0.32429691224824,-0.44018164138944443,-0.44592349790982727,0.19084975794148537,-1.3448390648684396,-0.25765664660974313,-0.8621849877581821,-0.8979501746349693,1.4315292018955235
C,Citigroup,banks-diversified,sp500,-0.1524304800624469,-0.19393666188763742,-0.592121129295485,-0.27970842056202133,2.0359867460047156,1.6489627741744826,6.3352939793284575,-0.8056924637885757,-0.2957300182645734,0.04274434517503332,-0.21127246829166232,-1.039334019489083
CAG,Conagra Brands,packaged-foods,sp500,-3.0772628255449814,-3.0747611744689376,-0.6551221143037964,0.07581174134375708,0.31118673219338655,-0.4866024489520523,-0.12971269543612216,-0.9112217254347732,-0.11472375001061591,-0.73488069793447,0.5084511618807132,-1.0664278450422517
CAH,Cardinal Health,medical-distribution,sp500,0.9473003358755724,0.8431023878373168,0.33179500502203013,-0.1052860140114385,-0.2062766126711562,-0.34825412969887126,0.16801487359638148,-1.2530422305375388,0.27461057964344715,-1.9924200878599543,-0.712223432868534,0.015786504562411072
CASY,Casey's,specialty-retail,sp500,-0.23846123570640163,-0.2729229198955831,0.4416423374750123,-0.20961306491718756,-0.45471710869921544,-0.6112361354542937,-0.2920628196979521,-1.0871566874054335,-0.28516085798023205,-0.31810668037693135,-0.9115474105350264,1.78457918943813
CAT,Caterpillar Inc.,farm-heavy-construction-machinery,sp500,-4.423112108516877,0.4536328699022597,-0.38459932457452767,0.06862246493562728,0.10407569981378069,0.505812007234639,1.481376828945799,-0.7260442262699267,1.4761456536703552,0.8681781533680277,-0.7043319066346703,-0.07931797442571704
CB,Chubb Limited,insurance-property-casualty,sp500,0.21581103237641405,0.10462427885748969,0.4937221762070539,0.002460575762423185,-0.31869828116117094,0.26610258615888377,1.4192639381653351,-1.2102078930370936,-0.26866997211430016,-0.3536441173091192,-1.383757590598242,0.009051665794142466
CBOE,Cboe Global Markets,financial-data-stock-exchanges,sp500,0.5965391371193131,0.4224013046313971,14.620389373706384,4.83058411790976,-0.40060516776543037,-0.5281024554986077,-0.24054622938403475,-0.9229122650627997,-0.08991370144309593,0.028741441349090437,-1.015889789461654,0.21851725318973642
CBRE,CBRE Group,real-estate-services,sp500,0.3709164960936516,0.2945037229588613,0.7659748082985355,-0.14741387150200538,-0.2051113482056939,-0.41390741554267485,0.07953854403870979,-0.5790424562984106,-0.2799876257787597,0.1201035860376085,-0.7197368192776398,-0.3781752084667235
CCI,Crown Castle,reit-specialty,sp500,2.760212623282581,3.3524225841159976,4.444158858095222,1.7705339151894641,-0.22067256713158453,-0.05306139905661485,0.4557768192117483,-0.7977188115888306,0.26603344213649366,0.26999655325175176,-1.0026944336347945,0.8051193626999714
CCL,Carnival,travel-services,sp500,4.120077707881346,3.658985227924814,-0.44176675574867297,-0.2648769946835958,0.053605265696807146,0.030121609741675177,1.50862198886864,-1.4355264398646561,0.7096843390243603,-0.9780227055357464,-0.6670566965234376,-0.7118433352428013
CDNS,Cadence Design Systems,software-application,sp500,0.08931218876925757,0.0778451856644765,-0.7917495529054862,-0.1969196438697029,-0.013986716769023074,-0.4035932425893918,-0.19287057398305135,1.1611676101238626,-0.28346854823996365,1.5524812199497549,-0.11230486497503571,2.1925507637905497
CDW,CDW Corporation,information-technology-services,sp500,0.5032586338925942,0.4295892064750955,6.9532884495389515,2.6677266940465603,-0.2823058007877112,-0.4679388165295492,-0.19026941894858485,1.9409769094039284,-0.211696726585195,1.5888360301482203,-0.890467106944627,-0.8449567730547998
CF,CF Industries,agricultural-inputs,sp500,3.245657091495207,-1.6415932118479681,-0.29285462717986305,-0.23610047679725887,0.001717115291751186,-0.5566997731530504,-0.18382917394205034,-1.0871783165024558,0.6677671494707966,-0.5604722600630205,-0.3620034427198057,0.39403631939124495
CFG,Citizens Financial Group,banks-regional,sp500,-1.2912066258479615,-1.2587477042363204,-0.386476779722773,-0.3214757733914609,0.22979537878479345,-0.43768578610099057,0.05898072046564295,-0.8860814542659823,0.019229427165439593,0.31011255773763463,-0.203556076212451,1.1597888520682342
CHD,Church & Dwight,household-personal-products,sp500,-0.3241219681018947,1.9683663604019546,3.4280899927636934,1.7995636453454054,-0.13281711837011329,-0.425553385804728,-0.23039530243706208,1.5146900796102267,-0.32584750541689983,-0.1399620346434239,-1.1384124988623696,-0.3759675747659171
CHRW,C.H. Robinson,integrated-freight-logistics,sp500,0.01531838304388753,-0.11039384166241908,0.812730535215928,0.19859150320197363,-0.29530751255058146,-0.5082112855558281,-0.08221740345217841,-0.9397814427231439,-0.3029910713643277,-0.816515256217965,-0.7716198689595641,0.6721842528958887
CHTR,Charter Communications,telecom-services,sp500,-0.8350290835915203,-1.8645590062827604,4.400223504143684,1.1000991749454687,-0.1444206013540156,0.6837487913329611,0.6697939995653621,-0.3262006709227426,0.4322206836218772,0.9748078844672852,-0.6645887323065146,-0.6125609348645081
CI,Cigna,healthcare-plans,sp500,-0.9032350306919633,-0.8949250378531519,2.3799687669974396,0.6853155086197554,-0.11862666855125643,-0.5450808575534554,-0.5329739788338647,2.165523176497079,-0.3490414837940647,-0.3097515105233186,-0.5221142506111426,1.1382908957751958
CIEN,Ciena,communication-equipment,sp500,3.5040304395659674,4.127667751490202,-12.098240495703811,4.765051565268899,-0.04620798439610343,-0.600518842907004,-0.40839026541919643,-0.9975329401371847,0.49912369095445996,0.27433614486458235,-0.8671825449276069,0.3479924962811159
CINF,Cincinnati Financial,insurance-property-casualty,sp500,-1.0365413236381298,-1.0336846316779749,-0.21835099965913496,-0.24918766166038991,-0.44562441410554715,-0.49531374537483236,-0.1000045494964545,-1.0708643839106495,0.26027407089173543,0.41929702096866767,-0.9906993881401449,0.19535684557174024
CL,Colgate-Palmolive,household-personal-products,sp500,-0.03252125032837579,-0.07434306090973836,-73.93656908205581,17.25332573303799,-0.0835566814099786,0.1779832491217525,2.095263051946975,-1.0705405808304314,-0.31202778581007984,-1.0478961773124207,-0.9383566521195563,0.02855495902948125
CLX,Clorox,household-personal-products,sp500,0.02808859791108959,-0.05147464821187919,8.39531621872905,2.642099624431528,-0.4076392727599087,-0.4137544372368762,0.16508496646103984,-1.3294809693563678,-0.28680861092104587,-0.5658135584410358,-1.0413422763323938,0.18337560065044453
CMCSA,Comcast,telecom-services,sp500,-0.0793942659830414,-0.09631562647981666,0.24030292907786466,-0.15918723615630706,3.014048016057637,1.6415773334411214,2.616242123171014,-1.2833689724274224,-0.3151129656991708,-0.24255701641656863,-1.1558499449212525,-0.8449166806954955
CME,CME Group,financial-data-stock-exchanges,sp500,-0.09180496685211634,-0.004318828137559086,-0.16287303779505075,-0.25382020769384,-0.32881717026889323,0.011286871966046483,0.663729789466081,-1.0992313009971548,-0.32426729178338054,0.7484559112611733,-0.7960395102477765,-1.110330386372643
CMG,Chipotle Mexican Grill,restaurants,sp500,10.341526626762715,9.896497981074258,-0.8688884129085602,-0.16004139559800196,8.493563527084047,-0.6821123042039404,-0.5224000957126169,4.701160512186855,4.7866267422328646,-0.3989982879891869,0.5634025532747496,1.8944880897818688
CMI,Cummins,specialty-industrial-machinery,sp500,0.05886430783581525,4.086199015263724,-0.25604320172659717,0.17615200042275975,-0.1817134932281537,-0.32652168423256067,0.2035122395358755,-0.4162903876744395,-0.27169798488499347,0.15030041100354147,-0.3159417160307447,-0.5109209809905289
CMS,CMS Energy,utilities-regulated-electric,sp500,-0.48991481251725394,1.0363049714148946,-0.1599683833923741,-0.19506977208254891,-0.23473989132467227,-0.47879871839977667,-0.10208278403692118,-1.057097824899202,-0.3450009991313774,0.12270832372561861,-1.2799642739166712,0.7080396110125003
CNC,Centene Corporation,healthcare-plans,sp500,-1.1250104788357218,-1.2545140123652958,-9.32866060189865,3.3337167613184135,0.27616989280423926,-0.3858380517929818,-0.3395729423560741,0.4067698333255673,0.2407848267180282,0.9146440924937908,0.330876345780271,0.6296994432763129
CNP,CenterPoint Energy,utilities-regulated-electric,sp500,-2.3983020061012055,-2.2872015705792483,-0.45807828047105636,-0.192814724721807,0.14495739365053417,-0.5107994244705731,-0.2023499392688847,0.09682309183505117,-0.11055050190330228,-0.10319154731056293,-1.2263754152249398,0.4699421623396952
COF,Capital One,credit-services,sp500,-0.06554173062746069,-0.09235396525177342,-0.2964634991951164,-0.30434929568889474,-0.04924006365515131,-0.02860733044995036,1.448711637166356,-1.1392301749607971,-0.300406353808012,-0.37417830871744545,-0.861615021653521,0.013110480631250554
COO,Cooper Companies (The),medical-instruments-supplies,sp500,-0.14489024609259152,-0.5318246451134726,0.18354861231371813,0.4977449138510607,-0.13293935820001354,-0.6293059988918933,-0.43719184000594846,-0.3269445337950043,0.2775690268303452,0.4112030492220314,-0.9572214032045637,-0.2685504665535974
COR,Cencora,medical-distribution,sp500,-0.31041461028208994,-0.36415327818715,0.375473522966394,-0.11337960733499015,-0.2817641366139141,-0.45070968724190796,-0.5319294044019437,-1.8176080202128644,-0.12987589349534687,-1.3238864220698876,-0.887219823390773,-0.8070650615759697
COST,Costco,discount-stores,sp500,0.0826381399375985,0.032894689530270235,-0.554655849540422,0.03174918322334155,-0.036570968241031454,0.8873652218150075,2.9459596225530325,-0.46987831973264393,-0.3064701785035365,0.38319161732795703,-0.7356838784889852,-0.43346241883706943
CPAY,Corpay,software-infrastructure,sp500,-0.048484667516794595,-0.15342736363424364,-0.07357355003415843,-0.22214769298926007,-0.3371055622136525,-0.32576526415775897,0.15481059620630291,3.7271277683279616,-0.3205074252600607,0.4457105291524315,-0.07273919766412106,0.34273623406227727
CPB,Campbell's Company (The),packaged-foods,sp500,-0.1777421909404121,-0.21782863494393312,-0.6740765624060707,-0.2503262462531113,0.16385274822674795,-0.4558192735020978,-0.07434063178505297,-0.018138086271735167,-0.09278383524645127,-1.1087705195418798,-0.8605091131822339,0.6487816155618287
CPRT,Copart,specialty-business-services,sp500,-0.26905576695742756,-0.16195457151190634,0.5856785865172626,0.3676584562356493,1.1713277381845355,-0.6313300367386305,-0.498057941583965,2.217566283042167,-0.2999031689863178,2.673524102959452,-0.6716196229286807,-0.36439509950019744
